brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,gpu_brand,gpu_type,display_size,resolution_width,resolution_height
asus,Asus Vivobook 15 OLED 2023 M1505YA-LK541WS Laptop (Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),179246,65,amd,ryzen 5,6,16,SSD,512,NONE,amd,integrated,15.6,1920,1080
asus,Asus Vivobook Go 15 2023 E1504FA-NJ543WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),161282,60,amd,ryzen 5,4,16,SSD,512,NONE,amd,integrated,15.6,1920,1080
asus,Asus Vivobook 16 2023 M1605YA-MB741WS Laptop (Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),235686,65,amd,ryzen 7,8,16,SSD,512,NONE,amd,integrated,16.0,1920,1200
samsung,Samsung Galaxy Book 3 NP750XFG-KB1IN Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),232366,56,intel,core i5,10,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
samsung,Samsung Galaxy Book 3 NP750XFG-KA3IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),252286,60,intel,core i7,10,16,SSD,512,NONE,intel,integrated,15.6,1920,1080
infinix,Infinix INBook Y1 Plus Laptop (10th Gen Core i3/ 8GB/ 256GB SSD/ Win 11 Home),82966,52,intel,core i3,2,8,SSD,256,NONE,intel,integrated,15.6,1920,1080
hp,HP Victus 15-fb0107AX Gaming Laptop (Ryzen 7-5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),235686,69,amd,ryzen 7,8,16,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
asus,Asus VivoBook 15 X1500EA-EJ3379WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),102554,50,intel,core i3,2,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
hp,HP Victus 15-fb0777AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),172606,67,amd,ryzen 5,6,8,SSD,512,NONE,amd,dedicated,15.6,1920,1080
hp,HP Victus 16-d0311TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),192526,73,intel,core i5,6,16,SSD,512,NONE,nvidia,dedicated,16.1,1920,1080
hp,HP 15s-fr4000TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),160854,62,intel,core i5,4,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
hp,HP Envy x360 13-bf0121TU  Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),265566,71,intel,core i5,10,16,SSD,512,NONE,intel,integrated,13.4,1920,1200
hp,HP Pavilion 14-dv2014TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),212446,64,intel,core i5,10,16,SSD,512,NONE,intel,integrated,14.0,1920,1080
hp,HP 255 G8 6X4B2PA Laptop (AMD Athlon 3050/ 4GB/ 256GB SSD/ DOS),64072,39,amd,other,2,4,SSD,256,NONE,amd,integrated,15.6,1920,1080
dell,Dell Inspiron 5420 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),232396,62,intel,core i5,12,16,SSD,512,NONE,intel,integrated,14.0,1920,1080
asus,Asus VivoBook 14 2022 X1402ZA-MW511WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),207832,73,intel,core i5,12,16,SSD,512,NONE,intel,integrated,14.0,1920,1080
lenovo,Lenovo Legion 5 82JU00SYIN Laptop (AMD Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),331966,78,amd,ryzen 7,8,16,SSD,1024,NONE,nvidia,dedicated,16.0,2560,1600
msi,MSI Creator M16 A12UD-633IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),278846,78,intel,core i7,14,16,SSD,512,NONE,nvidia,dedicated,16.0,2560,1660
hp,HP Victus 15-fb0050AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),198771,71,amd,ryzen 5,6,8,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
hp,HP Pavilion 15s-fq5112TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),189236,54,intel,core i5,10,16,SSD,512,NONE,intel,integrated,15.6,1920,1080
asus,Asus ROG Zephyrus G15 2022 GA503RW-LN067WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),481366,85,amd,ryzen 9,8,16,SSD,1024,NONE,nvidia,dedicated,15.6,2560,1440
hp,HP 15s-fq2673TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),134821,58,intel,core i3,2,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo IdeaPad Gaming 3 82K201ULIN Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),215766,74,amd,ryzen 5,6,16,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
apple,Apple MacBook Air 2022 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),441526,45,apple,m2,8,8,SSD,512,NONE,apple,apple,13.6,2560,1664
apple,Apple MacBook Pro 2022 Laptop (Apple M2/ 8GB/ 512GB SSD/ macOS),454806,45,apple,m2,8,8,SSD,512,NONE,apple,apple,13.3,2560,1600
samsung,Samsung Galaxy Book2 15 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),182566,59,intel,core i5,10,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo IdeaPad D330 82H0001YIN Laptop (Celeron N4020/ 4GB/ 128GB eMMC/ Win10),82966,49,intel,celeron,4,4,HDD,128,SSD,intel,integrated,10.1,1200,800
hp,HP Pavilion 15-eg2009TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),212446,62,intel,core i5,12,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
hp,HP 247 G8 67U77PA Laptop (Athlon P-3045B HD/ 8GB/ 1TB HDD/ Win11),82966,52,amd,other,2,8,HDD,1024,NONE,amd,integrated,14.0,1366,768
samsung,Samsung Galaxy Book2 Pro 15 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),388406,68,intel,core i7,8,16,SSD,512,NONE,intel,integrated,15.6,1080,1920
hp,HP 14s-fq1092au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),138610,64,amd,ryzen 5,6,8,SSD,512,NONE,amd,integrated,14.0,1920,1080
realme,Realme Book Slim Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win10),122806,52,intel,core i3,2,8,SSD,256,NONE,intel,integrated,14.0,1440,2160
dell,Dell Inspiron 3501 Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10),173300,56,intel,core i5,4,8,HDD,1024,SSD,intel,integrated,15.6,1920,1080
avita,Avita Pura NS14A6 Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win10),71014,56,amd,ryzen 5,4,8,SSD,512,NONE,amd,integrated,14.0,1920,1080
hp,HP EliteBook 840 G6 (8LX79PA) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),300340,56,intel,core i5,4,8,SSD,512,NONE,intel,integrated,14.0,1920,1080
dell,Dell Inspiron 5370 Laptop (8th Gen Core i7/ 8GB/ 256GB SSD/ Win10/ 4GB Graph),292126,67,intel,core i7,4,8,SSD,256,NONE,nvidia,dedicated,13.3,1920,1080
chuwi,Chuwi Gemibook X Pro Laptop (Intel Celeron N100/ 8 GB/ 256 GB SSD/ Win11 Home),73006,50,intel,other,4,8,SSD,256,NONE,intel,integrated,14.1,1920,1080
chuwi,Chuwi CoreBook X Laptop (10th Gen Core i5/ 16GB/ 512GB SSD/ Win11),116166,54,intel,core i5,4,16,SSD,512,NONE,intel,integrated,14.0,2160,1440
avita,Avita Liber Liber E AM14A2INL54F Laptop (AMD Ryzen 5 5500U/ 8GB/ 256GB SSD/ Win11 Home),109390,50,amd,ryzen 5,6,8,SSD,512,NONE,amd,integrated,14.0,1920,1080
lenovo,Lenovo ThinkPad X1 Fold Gen 1 Laptop (Intel Core i5/ 8GB/ 1TB SSD/ Win10 Pro),498000,64,intel,core i5,5,8,SSD,1024,NONE,intel,integrated,13.3,2048,1536
dell,Dell G16 7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),692186,80,intel,core i9,24,16,SSD,1024,NONE,nvidia,dedicated,16.0,2560,1600
hp,HP Envy x360 15-fh0014AU Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),263830,64,amd,ryzen 5,6,8,SSD,512,NONE,amd,integrated,15.6,1920,1080
lenovo,Lenovo IdeaPad Slim 3 83ER008DIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),189206,57,intel,core i5,8,16,SSD,512,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo Ideapad Flex 5 14IAU7 82R700KHIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),182566,58,intel,core i3,6,8,SSD,512,NONE,intel,integrated,14.0,1920,1200
hp,HP 250 G9 95X38PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ DOS),190900,51,intel,core i5,10,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
hp,HP 240 G9 8J0S5PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ DOS),181268,58,intel,core i5,10,8,SSD,512,NONE,intel,integrated,14.0,1366,768
lenovo,Lenovo ThinkBook 14 21DH00C1IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),209156,62,intel,core i5,10,8,SSD,512,NONE,intel,integrated,14.0,1920,1080
lenovo,Lenovo IdeaPad Slim 1 82R400BGIN Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),121146,50,amd,ryzen 5,6,8,SSD,512,NONE,amd,integrated,15.6,1920,1080
lenovo,Lenovo V14 82KAA0AMIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),152686,58,intel,core i5,4,8,SSD,512,NONE,intel,integrated,14.0,1366,768
lenovo,Lenovo V14 82KAA01QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),156006,62,intel,core i5,4,8,SSD,512,NONE,intel,integrated,14.0,1920,1080
msi,MSI Thin GF63 11UC-1494IN Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),220282,69,intel,core i7,8,16,HDD,1024,SSD,nvidia,dedicated,15.6,1920,1080
lenovo,Lenovo IdeaPad Slim 3i 82RK011EIN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),209126,66,intel,core i7,10,16,SSD,512,NONE,intel,integrated,15.6,1920,1080
dell,"Dell Inspiron 3535 Laptop (AMD Ryzen R3-7320U,/ 8GB/ 512GB SSD/ Win11)",121946,53,amd,ryzen 3,4,8,SSD,512,NONE,amd,integrated,15.6,1920,1080
hp,HP 15s-EQ2084AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),172311,62,amd,ryzen 7,8,16,SSD,512,NONE,amd,integrated,15.6,1920,1080
dell,Dell Inspiron 7430 14 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),198834,58,intel,core i3,6,8,SSD,512,NONE,intel,integrated,14.0,1920,1200
lenovo,Lenovo Ideapad Slim 5 82XD006GIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1TB SSD/ Win 11),245646,57,intel,core i5,8,16,SSD,1024,NONE,intel,integrated,14.0,1920,1200
lenovo,Lenovo IdeaPad Slim 5 14IAH8 83BF0043IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),205806,60,intel,core i5,8,16,SSD,1024,NONE,intel,integrated,14.0,1920,1200
hp,HP 250 G9 95X40PA Laptop (12th Gen Core i7/ 8GB/ 512 GB SSD/ DOS),223396,52,intel,core i7,10,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
dell,Dell Inspiron 3520 IN3520RVTGV001ORB1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),116166,49,intel,core i3,2,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo Thinkpad E14 G4 21E3S00P00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),248668,63,intel,core i5,10,8,SSD,512,NONE,intel,integrated,14.0,1920,1080
dell,Dell Latitude 7440 14 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),504640,59,intel,core i5,10,16,SSD,512,NONE,intel,integrated,14.0,1920,1200
lenovo,Lenovo IdeaPad Slim 3 82H803U0IN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),106206,51,intel,core i3,2,8,SSD,256,NONE,intel,integrated,15.6,1920,1080
acer,Acer Aspire 3 15 A315-510P UN.KDHSI.019 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),99566,47,intel,core i3,8,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
acer,Acer Aspire Lite 15 AL15-51 2023  Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win11),154380,64,intel,core i5,4,16,SSD,1024,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo ThinkPad X1 Carbon 21HMS00000 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro),727046,64,intel,core i7,10,16,SSD,1024,NONE,intel,integrated,14.0,1920,1200
avita,Avita Liber AM15A2INT56F Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),108066,51,intel,core i3,6,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
acer,Acer TravelMate P2 TMP214-53 14 Business Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),165966,64,intel,core i7,4,16,SSD,512,NONE,intel,integrated,14.0,1920,1080
acer,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),149396,64,intel,core i5,10,16,SSD,512,NONE,intel,integrated,15.6,1920,1080
acer,Acer Aspire Lite AL15-52 2023 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),142756,62,intel,core i5,10,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
avita,Avita Pura S101 Laptop (Celeron N4020/ 8GB/256GB SSD/ Win11 Home),64477,41,intel,celeron,2,8,SSD,256,NONE,intel,integrated,14.0,1920,1080
apple,Apple MacBook Pro 14 2023 Laptop (Apple M3/ 8GB/ 1TB SSD/ macOS),630468,53,apple,m3,8,8,SSD,1024,NONE,apple,apple,14.2,3024,1964
apple,Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 1TB SSD/ macOS),796468,58,apple,m3,12,8,SSD,1024,NONE,apple,apple,14.2,3024,1964
lenovo,Lenovo Yoga Slim 7i Carbon 13IRP8 83AY003CIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),408990,67,intel,core i7,12,16,SSD,1024,NONE,intel,integrated,13.3,2560,1600
asus,Asus Chromebook CX1500CKA-EJ0247 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),108979,37,intel,celeron,2,8,HDD,128,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo Ideapad Gaming 3 15ARH7 82SB00QJIN Laptop  (AMD Ryzen 5 7535HS / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),229046,66,amd,ryzen 5,6,8,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
acer,Acer Aspire 5 A515-57 NX.K3JSI.006 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),156006,63,intel,core i5,10,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo LOQ 15APH8 82XT004KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),358264,75,amd,ryzen 7,8,16,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
lenovo,Lenovo IdeaPad Gaming 3 Gen 6 82K2028QIN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),172288,65,amd,ryzen 5,4,8,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
asus,Asus Chromebook CX1400FKA-EC0168 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),100260,44,intel,celeron,2,8,HDD,128,NONE,intel,integrated,14.0,1920,1080
avita,Avita Pura S102 Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),69716,43,intel,celeron,2,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
apple,Apple MacBook Pro 14 2023 Laptop (Apple M3/ 8GB/ 512GB SSD/ macOS),564068,51,apple,m3,8,8,SSD,512,NONE,apple,apple,14.2,3024,1964
hp,HP Spectre x360 14-ef2036TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),515592,70,intel,core i7,10,16,SSD,512,NONE,intel,integrated,13.5,3000,2000
hp,HP Omen 16-xd0005AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),371650,78,amd,ryzen 7,8,16,SSD,1024,NONE,nvidia,dedicated,16.1,1920,1080
hp,HP ProBook 440 G9 821M3PA Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),254308,69,intel,core i5,10,16,SSD,512,NONE,intel,integrated,14.0,1366,768
hp,HP 15s-FR5012TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),136086,57,intel,core i3,6,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
acer,Acer Aspire Lite AL15-51 15 2023 Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11),154346,63,intel,core i5,4,8,SSD,1024,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo S14 Gen 3 82TW000VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),156006,57,intel,core i5,10,8,SSD,512,NONE,intel,integrated,14.0,1920,1080
hp,HP Victus 15-fa1134TX Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),330240,77,intel,core i7,10,16,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
lenovo,Lenovo Legion Pro 7 82WQ007UIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),1192195,86,intel,core i9,24,32,SSD,1024,NONE,nvidia,dedicated,16.0,2560,1600
microsoft,Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),265566,58,intel,core i5,10,8,SSD,256,NONE,intel,integrated,12.4,1536,1024
acer,Acer Aspire 5 A514-56M NX.KH6SI.001 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),189206,56,intel,core i5,10,16,SSD,512,NONE,intel,integrated,14.0,1920,1200
acer,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 5 5500U/ 16GB/ 1TB SSD/ Win11),132136,62,amd,ryzen 5,6,16,SSD,1024,NONE,amd,integrated,15.6,1920,1080
dell,Dell Inspiron 7430 IC7430MH5K0M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),295446,64,intel,core i5,10,8,SSD,512,NONE,intel,integrated,14.0,1920,1200
lenovo,Lenovo IdeaPad Gaming 3 82K101LJIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),183230,70,intel,core i5,4,16,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
hp,HP Omen 16-XD0007ax Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),375126,76,amd,ryzen 7,8,16,SSD,1024,NONE,nvidia,dedicated,16.1,1920,1080
asus,Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),287180,67,amd,ryzen 7,8,16,SSD,1024,NONE,nvidia,dedicated,15.6,1920,1080
msi,MSI Vector GP68 HX 13VG-214IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),663966,80,intel,core i7,16,16,SSD,1024,NONE,nvidia,dedicated,16.0,2560,1600
dell,Dell G15-5530 15 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),350226,75,intel,core i7,14,16,SSD,1024,NONE,nvidia,dedicated,15.6,1920,1080
lenovo,Lenovo IdeaPad Flex 5 82R9008FIN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),205806,69,amd,ryzen 5,6,16,SSD,512,NONE,amd,integrated,14.0,1920,1200
asus,Asus Vivobook Go 14 E1404FA-NK547WS Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),157866,58,amd,ryzen 5,4,8,SSD,512,NONE,amd,integrated,14.0,1920,1080
asus,Asus Vivobook 15X OLED M3504YA-LK552WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 1TB SSD/ Win11 Home),215766,65,amd,ryzen 5,6,16,SSD,1024,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo Thinkpad L14 Gen 2 20X1S10V00 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),164336,54,intel,core i3,2,8,SSD,512,NONE,intel,integrated,14.0,1920,1080
lenovo,Lenovo V15 G4 Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),122806,53,amd,ryzen 5,4,8,SSD,512,NONE,amd,integrated,15.6,1920,1080
hp,HP Omen 16-k0789TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),302116,72,intel,core i5,12,16,SSD,512,NONE,nvidia,dedicated,16.1,1920,1080
lenovo,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),114838,57,intel,core i3,6,8,SSD,256,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),107866,56,amd,ryzen 3,4,8,SSD,512,NONE,amd,integrated,15.6,1920,1080
asus,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),329048,69,intel,core i5,12,16,SSD,512,NONE,nvidia,dedicated,16.0,1920,1200
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),184924,69,intel,core i5,4,8,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
hp,HP 250 G9 7M657PA Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),119188,60,intel,core i3,6,8,SSD,512,NONE,intel,integrated,15.6,1366,768
lenovo,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),233030,67,amd,ryzen 7,8,8,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
lenovo,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),306070,75,intel,core i5,12,16,SSD,1024,NONE,intel,integrated,14.0,2880,1800
asus,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),92926,45,intel,celeron,2,8,SSD,256,NONE,intel,integrated,14.0,1920,1080
asus,Asus Vivobook Pro 15 OLED M6500QC-LK741WS Laptop (Ryzen 7 5800HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),265500,63,amd,ryzen 7,8,16,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
acer,Acer Chromebook CB314-3H NX.K04SI.008 Laptop (Intel Celeron N4500/ 8GB/ 64GB SSD/ Chrome OS),79646,38,intel,celeron,2,8,SSD,64,NONE,intel,integrated,14.0,1080,1920
dell,Dell Inspiron 3520 IN3520KTMFJS01ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),170936,58,intel,core i3,2,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),172606,63,amd,ryzen 5,4,8,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
dell,Dell Inspiron 7430 2 in 1 2023 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11),189206,57,intel,core i3,6,8,SSD,256,NONE,intel,integrated,14.0,1920,1200
hp,HP Omen 17-ck2011TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),1137100,88,intel,core i9,24,32,SSD,1024,NONE,nvidia,dedicated,17.3,2560,1440
zebronics,Zebronics Pro Series Z ZEB-NBC 4S 2023 Laptop (12th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),132766,66,intel,core i5,10,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
zebronics,Zebronics ZEB-NBC 2S 2023 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),109526,60,intel,core i5,4,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
primebook,Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),43126,31,other,other,8,4,HDD,64,NONE,arm,integrated,11.6,1366,768
acer,Acer Aspire 5 A515-58GM 15 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),212476,65,intel,core i5,8,16,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
acer,Acer Nitro V ANV15-51 NH.QNASI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),219086,62,intel,core i5,8,8,SSD,512,NONE,nvidia,dedicated,15.6,1920,1080
ultimus,Ultimus Lite NU14U4INC54BN-CS Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),54746,47,intel,celeron,2,8,SSD,256,NONE,intel,integrated,14.1,1366,768
hp,HP 15s-fy5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),176590,62,intel,core i5,10,8,SSD,512,NONE,intel,integrated,15.6,1920,1080
zebronics,Zebronics ZEB-NBC 5S Laptop (12th Gen Core i7 / 16GB/ 512GB SSD/ Win11 Home),169286,72,intel,core i7,10,16,SSD,512,NONE,intel,integrated,15.6,1920,1080
hp,HP Pavilion Plus 14-ey0789AU Laptop (AMD Ryzen 7 7840H/ 16GB/ 1TB SSD/ Win 11),307398,70,amd,ryzen 7,8,16,SSD,1024,NONE,amd,integrated,14.0,2880,1800
hp,HP Omen 17-ck2008AX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 1TB SSD/ Win 11/ 12GB Graphics),861536,85,intel,core i7,16,16,SSD,1024,NONE,nvidia,dedicated,17.3,2560,1440
